islenen_zaman,islem_sunucusu,log_id,log_level,type,payload
2026-06-02T20:31:35.427377+00:00,Node-1,e3efd41d-308b-49d5-a1b6-a1f6e770191f,FATAL,Access,"Unauthorized access attempt. Account: o***@yahoo.com. Profile data accessed: TCKN ********009, Saved Card ****-****-****-7087"
2026-06-02T20:33:23.880378+00:00,Node-1,ebdda7fc-7298-4200-b528-fe65393a3681,FATAL,Access,"Unauthorized access attempt. Account: r***@exchange.local. Profile data accessed: TCKN ********974, Saved Card ****-****-****-6137"
2026-06-02T20:33:24.886617+00:00,Node-1,51259e7a-78d0-433a-875d-498b1fb91d36,ERROR,Access,"Unauthorized access attempt. Account: u***@exchange.local. Profile data accessed: TCKN ********835, Saved Card ****-****-****-8019"
2026-06-02T20:33:34.600001+00:00,Node-1,07b123c6-8883-4234-b9f2-209652790365,FATAL,Access,"Unauthorized access attempt. Account: b***@hotmail.com. Profile data accessed: TCKN ********893, Saved Card ****-****-****-6248"
2026-06-02T20:33:36.116926+00:00,Node-1,19253c54-265a-4f1f-95b9-b425a3b94fbd,FATAL,Access,"Unauthorized access attempt. Account: h***@yahoo.com. Profile data accessed: TCKN ********037, Saved Card ****-****-****-7905"
2026-06-02T20:33:37.744300+00:00,Node-1,92813b3f-d80c-4a54-8550-f488ecc734e2,ERROR,Access,"Unauthorized access attempt. Account: r***@hotmail.com. Profile data accessed: TCKN ********874, Saved Card ****-****-****-0878"
2026-06-02T20:33:40.262157+00:00,Node-1,0a020d40-e9f4-4ea3-84bf-fccca5768387,FATAL,Access,"Unauthorized access attempt. Account: h***@yahoo.com. Profile data accessed: TCKN ********794, Saved Card ****-****-****-0090"
2026-06-02T20:33:42.770177+00:00,Node-1,6cdcbc71-db0c-4280-a1c6-7b77ac6d8062,ERROR,Access,"Unauthorized access attempt. Account: b***@hotmail.com. Profile data accessed: TCKN ********860, Saved Card ****-****-****-1778"
2026-06-02T20:33:59.753760+00:00,Node-1,d18496b6-e51e-4c64-8e75-c845473176a4,FATAL,Access,"Unauthorized access attempt. Account: l***@yahoo.com. Profile data accessed: TCKN ********210, Saved Card ****-****-****-0203"
2026-06-02T20:34:04.700173+00:00,Node-1,52f0f580-46ee-434f-b4e6-e143351febb5,FATAL,Access,"Unauthorized access attempt. Account: a***@hotmail.com. Profile data accessed: TCKN ********316, Saved Card ****-****-****-4366"
2026-06-02T20:34:22.272997+00:00,Node-1,429ce0b4-bee5-4d4d-8f05-def776a0ef8b,FATAL,Access,"Unauthorized access attempt. Account: z***@hotmail.com. Profile data accessed: TCKN ********008, Saved Card ****-****-****-9604"
2026-06-02T20:34:27.104954+00:00,Node-1,0b283c7c-b2a8-4ff7-b483-61310d71a762,ERROR,Access,"Unauthorized access attempt. Account: z***@gmail.com. Profile data accessed: TCKN ********523, Saved Card ****-****-****-8630"
2026-06-02T20:35:01.032990+00:00,Node-1,be182a6c-a933-404f-943a-afb931fd3230,ERROR,Access,"Unauthorized access attempt. Account: w***@hotmail.com. Profile data accessed: TCKN ********317, Saved Card ****-****-****-0392"
2026-06-02T20:35:02.375324+00:00,Node-1,a933453c-007a-4217-8488-6351aceb5781,ERROR,Access,"Unauthorized access attempt. Account: g***@hotmail.com. Profile data accessed: TCKN ********745, Saved Card ****-****-****-2502"
2026-06-02T20:35:03.912820+00:00,Node-1,630420fd-f466-4581-b47b-877e86a15564,ERROR,Access,"Unauthorized access attempt. Account: y***@hotmail.com. Profile data accessed: TCKN ********639, Saved Card ****-****-****-4480"
2026-06-02T20:35:16.919661+00:00,Node-1,b4670ce4-73c1-4617-81bb-816fe8f38fb6,FATAL,Access,"Unauthorized access attempt. Account: f***@hotmail.com. Profile data accessed: TCKN ********366, Saved Card ****-****-****-8775"
2026-06-02T20:35:18.315593+00:00,Node-1,ec94fe91-a443-472c-8a5d-51fc04999ed5,ERROR,Access,"Unauthorized access attempt. Account: v***@yahoo.com. Profile data accessed: TCKN ********197, Saved Card ****-****-****-6328"
2026-06-02T20:35:19.823207+00:00,Node-1,581adad8-fe09-4aab-a885-de189707d4cf,ERROR,Access,"Unauthorized access attempt. Account: x***@hotmail.com. Profile data accessed: TCKN ********563, Saved Card ****-****-****-5403"
2026-06-02T20:38:24.174999+00:00,Node-1,d0c12dca-d443-4d2d-8b9a-ffd115e45542,ERROR,Access,"Unauthorized access attempt. Account: g***@yahoo.com. Profile data accessed: TCKN ********951, Saved Card ****-****-****-7838"
2026-06-02T20:38:24.182318+00:00,Node-1,5e18a07c-9d3f-485a-b90c-d79b55d4c2a4,FATAL,Access,"Unauthorized access attempt. Account: n***@exchange.local. Profile data accessed: TCKN ********768, Saved Card ****-****-****-9707"
2026-06-02T20:38:24.207722+00:00,Node-1,5779a682-aace-4aed-955d-6eff08cf9e40,ERROR,Access,"Unauthorized access attempt. Account: n***@yahoo.com. Profile data accessed: TCKN ********359, Saved Card ****-****-****-4464"
2026-06-02T20:38:24.285830+00:00,Node-1,1e618c4c-6aa7-4f6f-bf8f-abfbc09570f6,FATAL,Access,"Unauthorized access attempt. Account: a***@yahoo.com. Profile data accessed: TCKN ********322, Saved Card ****-****-****-9430"
2026-06-02T20:38:24.291572+00:00,Node-1,ad647894-3c98-48b0-b443-8ec0414e3a59,FATAL,Access,"Unauthorized access attempt. Account: f***@yahoo.com. Profile data accessed: TCKN ********222, Saved Card ****-****-****-1302"
2026-06-02T20:38:24.317209+00:00,Node-1,76ad7fb4-47b2-4fbc-a6ae-653cb79a77be,ERROR,Access,"Unauthorized access attempt. Account: i***@gmail.com. Profile data accessed: TCKN ********963, Saved Card ****-****-****-2964"
2026-06-02T20:38:24.332333+00:00,Node-1,f0f961f3-3b73-4208-a4e2-4643c91994b9,ERROR,Access,"Unauthorized access attempt. Account: i***@hotmail.com. Profile data accessed: TCKN ********684, Saved Card ****-****-****-0339"
2026-06-02T20:38:24.381581+00:00,Node-1,2c4fd1e3-8de0-42d8-a7d5-cd04acaa5a9e,ERROR,Access,"Unauthorized access attempt. Account: o***@hotmail.com. Profile data accessed: TCKN ********689, Saved Card ****-****-****-1379"
2026-06-02T20:38:24.449873+00:00,Node-1,a544a75e-b7a5-4fc4-926c-2b38b6959922,FATAL,Access,"Unauthorized access attempt. Account: g***@exchange.local. Profile data accessed: TCKN ********586, Saved Card ****-****-****-3221"
2026-06-02T20:38:24.472063+00:00,Node-1,f4823c27-b606-4f03-bd87-083493a45000,FATAL,Access,"Unauthorized access attempt. Account: u***@exchange.local. Profile data accessed: TCKN ********400, Saved Card ****-****-****-7247"
2026-06-02T20:38:24.478284+00:00,Node-1,56c4d194-73e2-45e7-8599-4766a4553511,FATAL,Access,"Unauthorized access attempt. Account: u***@hotmail.com. Profile data accessed: TCKN ********527, Saved Card ****-****-****-3546"
2026-06-02T20:38:24.510619+00:00,Node-1,dc644559-1b1e-42b3-bd28-7459e11f7067,FATAL,Access,"Unauthorized access attempt. Account: k***@yahoo.com. Profile data accessed: TCKN ********125, Saved Card ****-****-****-8132"
2026-06-02T20:38:24.550805+00:00,Node-1,101581b5-e766-4918-8405-bdb00ba95d1b,ERROR,Access,"Unauthorized access attempt. Account: e***@hotmail.com. Profile data accessed: TCKN ********697, Saved Card ****-****-****-7132"
2026-06-02T20:38:24.557775+00:00,Node-1,91ced5a5-9f34-4d63-b388-61fb0fd902ed,ERROR,Access,"Unauthorized access attempt. Account: q***@exchange.local. Profile data accessed: TCKN ********922, Saved Card ****-****-****-4868"
2026-06-02T20:38:24.588976+00:00,Node-1,1fee697d-994a-49d0-9e9e-5ff9a2a93e85,ERROR,Access,"Unauthorized access attempt. Account: g***@exchange.local. Profile data accessed: TCKN ********486, Saved Card ****-****-****-7406"
2026-06-02T20:38:24.599121+00:00,Node-1,93abc20f-42a0-4064-aed1-5eb37681be22,ERROR,Access,"Unauthorized access attempt. Account: s***@yahoo.com. Profile data accessed: TCKN ********779, Saved Card ****-****-****-9536"
2026-06-02T20:38:24.689830+00:00,Node-1,3504a8d7-f9b3-4aae-9eb3-ed74c0790610,ERROR,Access,"Unauthorized access attempt. Account: r***@hotmail.com. Profile data accessed: TCKN ********947, Saved Card ****-****-****-5680"
2026-06-02T20:38:24.716183+00:00,Node-1,86d4ea76-9ebf-4ea7-9761-14e204ce6d80,FATAL,Access,"Unauthorized access attempt. Account: l***@yahoo.com. Profile data accessed: TCKN ********385, Saved Card ****-****-****-2041"
2026-06-02T20:38:24.812995+00:00,Node-1,5674b46d-6032-43ff-bfd4-88dc20e01c3f,ERROR,Access,"Unauthorized access attempt. Account: j***@hotmail.com. Profile data accessed: TCKN ********797, Saved Card ****-****-****-2877"
2026-06-02T20:38:24.839104+00:00,Node-1,0b3a3159-907f-462f-a78a-c4e217a45ef1,FATAL,Access,"Unauthorized access attempt. Account: z***@yahoo.com. Profile data accessed: TCKN ********415, Saved Card ****-****-****-1203"
2026-06-02T20:38:24.883670+00:00,Node-1,1a85295d-e8df-47ff-af4c-cfe2358ffef8,ERROR,Access,"Unauthorized access attempt. Account: f***@gmail.com. Profile data accessed: TCKN ********741, Saved Card ****-****-****-0357"
2026-06-02T20:38:24.916220+00:00,Node-1,1d8091c0-7bf4-42ee-ac6b-0192e23246dc,ERROR,Access,"Unauthorized access attempt. Account: z***@exchange.local. Profile data accessed: TCKN ********355, Saved Card ****-****-****-9506"
2026-06-02T20:38:24.921630+00:00,Node-1,d0365c69-3d34-42f5-857f-3995b629674e,FATAL,Access,"Unauthorized access attempt. Account: y***@yahoo.com. Profile data accessed: TCKN ********865, Saved Card ****-****-****-0964"
2026-06-02T20:38:24.964670+00:00,Node-1,3ea3a9ac-09b5-4a6b-9216-c19e4f848fe8,FATAL,Access,"Unauthorized access attempt. Account: f***@yahoo.com. Profile data accessed: TCKN ********547, Saved Card ****-****-****-3055"
2026-06-02T20:38:24.990406+00:00,Node-1,3a9ccccc-c430-41c1-95bf-74513ec6aca7,FATAL,Access,"Unauthorized access attempt. Account: p***@hotmail.com. Profile data accessed: TCKN ********523, Saved Card ****-****-****-0691"
2026-06-02T20:38:25.009924+00:00,Node-1,985f3134-5ac8-4433-8c0e-3ccdcfdb898e,ERROR,Access,"Unauthorized access attempt. Account: u***@gmail.com. Profile data accessed: TCKN ********318, Saved Card ****-****-****-1502"
2026-06-02T20:38:25.035072+00:00,Node-1,8ed0ae0c-b2a0-4f35-b12a-70cdc4a8268d,ERROR,Access,"Unauthorized access attempt. Account: h***@hotmail.com. Profile data accessed: TCKN ********658, Saved Card ****-****-****-4065"
2026-06-02T20:38:25.068464+00:00,Node-1,f51a6c40-bbad-49b9-947e-4f0c0b5116bf,FATAL,Access,"Unauthorized access attempt. Account: k***@gmail.com. Profile data accessed: TCKN ********692, Saved Card ****-****-****-3949"
2026-06-02T20:38:25.125832+00:00,Node-1,aa924162-cdb9-4eb4-84f2-920fb79572aa,ERROR,Access,"Unauthorized access attempt. Account: x***@gmail.com. Profile data accessed: TCKN ********554, Saved Card ****-****-****-6869"
2026-06-02T20:38:25.246050+00:00,Node-1,275b70b0-6e65-43f7-8687-919c926b1c97,ERROR,Access,"Unauthorized access attempt. Account: l***@yahoo.com. Profile data accessed: TCKN ********614, Saved Card ****-****-****-1127"
2026-06-02T20:38:25.256900+00:00,Node-1,724722a5-bbb4-46e0-9147-f61384889f25,ERROR,Access,"Unauthorized access attempt. Account: h***@hotmail.com. Profile data accessed: TCKN ********254, Saved Card ****-****-****-7131"
2026-06-02T20:38:25.291146+00:00,Node-1,8686cd9d-3413-4b38-bbcb-bba53fbaced1,FATAL,Access,"Unauthorized access attempt. Account: n***@exchange.local. Profile data accessed: TCKN ********678, Saved Card ****-****-****-8646"
2026-06-02T20:38:25.305048+00:00,Node-1,ca77d7d4-ac88-4ca2-af1e-124c2dc712a0,FATAL,Access,"Unauthorized access attempt. Account: b***@hotmail.com. Profile data accessed: TCKN ********753, Saved Card ****-****-****-9126"
2026-06-02T20:38:25.331319+00:00,Node-1,a654de8b-a9c5-494c-866b-e4ad7aebf56a,ERROR,Access,"Unauthorized access attempt. Account: z***@exchange.local. Profile data accessed: TCKN ********490, Saved Card ****-****-****-0336"
2026-06-02T20:38:25.345572+00:00,Node-1,d27c6b87-f43b-417b-a609-aa264ec049bc,FATAL,Access,"Unauthorized access attempt. Account: t***@exchange.local. Profile data accessed: TCKN ********293, Saved Card ****-****-****-6062"
2026-06-02T20:38:25.387521+00:00,Node-1,e92642bd-7143-4f6d-a745-aa46e0039eb4,FATAL,Access,"Unauthorized access attempt. Account: c***@hotmail.com. Profile data accessed: TCKN ********501, Saved Card ****-****-****-4635"
2026-06-02T20:38:25.395151+00:00,Node-1,3ff9314d-f1cf-4b5a-84a6-dbe9ca3bb83a,FATAL,Access,"Unauthorized access attempt. Account: y***@exchange.local. Profile data accessed: TCKN ********955, Saved Card ****-****-****-5077"
2026-06-02T20:38:25.413852+00:00,Node-1,6c55570d-6640-4044-90d8-534e52c93748,ERROR,Access,"Unauthorized access attempt. Account: u***@hotmail.com. Profile data accessed: TCKN ********818, Saved Card ****-****-****-6072"
2026-06-02T20:38:25.448107+00:00,Node-1,542f9220-1e31-42c3-a22c-0f8275040adf,ERROR,Access,"Unauthorized access attempt. Account: k***@hotmail.com. Profile data accessed: TCKN ********231, Saved Card ****-****-****-1269"
2026-06-02T20:38:25.456687+00:00,Node-1,8d42604b-5573-462e-aeca-dbc0c15e00f4,ERROR,Access,"Unauthorized access attempt. Account: y***@gmail.com. Profile data accessed: TCKN ********531, Saved Card ****-****-****-6038"
2026-06-02T20:38:25.492133+00:00,Node-1,902700d2-7016-413f-aa34-aba12aca7524,FATAL,Access,"Unauthorized access attempt. Account: p***@exchange.local. Profile data accessed: TCKN ********262, Saved Card ****-****-****-2126"
2026-06-02T20:38:25.528943+00:00,Node-1,ba7295a0-ad97-47fe-a100-b621738739af,FATAL,Access,"Unauthorized access attempt. Account: e***@gmail.com. Profile data accessed: TCKN ********133, Saved Card ****-****-****-2881"
2026-06-02T20:38:25.637268+00:00,Node-1,673249a3-218a-4236-88a0-3be0bf667e36,FATAL,Access,"Unauthorized access attempt. Account: z***@gmail.com. Profile data accessed: TCKN ********354, Saved Card ****-****-****-6999"
2026-06-02T20:38:25.676818+00:00,Node-1,c00bca11-e045-4104-9aba-8cc033626125,FATAL,Access,"Unauthorized access attempt. Account: w***@yahoo.com. Profile data accessed: TCKN ********565, Saved Card ****-****-****-8769"
2026-06-02T20:38:25.688018+00:00,Node-1,6676a7f5-3703-41c9-b4ed-0e7cc149d4ef,FATAL,Access,"Unauthorized access attempt. Account: n***@yahoo.com. Profile data accessed: TCKN ********290, Saved Card ****-****-****-1993"
2026-06-02T20:38:25.756474+00:00,Node-1,a9831839-04ef-4437-a716-42af6a34cfe8,FATAL,Access,"Unauthorized access attempt. Account: j***@gmail.com. Profile data accessed: TCKN ********661, Saved Card ****-****-****-3717"
2026-06-02T20:38:25.840112+00:00,Node-1,a67ca583-004a-4231-a16b-4365e35acff1,FATAL,Access,"Unauthorized access attempt. Account: h***@gmail.com. Profile data accessed: TCKN ********257, Saved Card ****-****-****-3011"
2026-06-02T20:38:25.855968+00:00,Node-1,70ed7f71-ec41-429a-abc8-54a9896e3c88,FATAL,Access,"Unauthorized access attempt. Account: z***@gmail.com. Profile data accessed: TCKN ********656, Saved Card ****-****-****-0444"
2026-06-02T20:38:25.879267+00:00,Node-1,626bf76a-5342-4e17-a4ba-fbe7650ee3d2,FATAL,Access,"Unauthorized access attempt. Account: c***@hotmail.com. Profile data accessed: TCKN ********770, Saved Card ****-****-****-2687"
2026-06-02T20:38:25.900209+00:00,Node-1,b072707b-b258-4b4d-9b01-23504ba6acce,FATAL,Access,"Unauthorized access attempt. Account: e***@exchange.local. Profile data accessed: TCKN ********256, Saved Card ****-****-****-5623"
2026-06-02T20:38:25.934660+00:00,Node-1,1b9da8a8-639d-4b35-8724-0b0f26ee107a,ERROR,Access,"Unauthorized access attempt. Account: y***@yahoo.com. Profile data accessed: TCKN ********057, Saved Card ****-****-****-3713"
2026-06-02T20:38:25.941908+00:00,Node-1,30c02aa7-f31e-436a-90ed-97d287188e79,ERROR,Access,"Unauthorized access attempt. Account: c***@exchange.local. Profile data accessed: TCKN ********260, Saved Card ****-****-****-6042"
2026-06-02T20:38:26.063304+00:00,Node-1,aa77fc19-7460-4c4a-ae50-8a67dabfbfa3,FATAL,Access,"Unauthorized access attempt. Account: g***@yahoo.com. Profile data accessed: TCKN ********129, Saved Card ****-****-****-3520"
2026-06-02T20:38:26.084535+00:00,Node-1,ca42325b-7a70-4ef0-a758-de8ab187d8ed,FATAL,Access,"Unauthorized access attempt. Account: s***@exchange.local. Profile data accessed: TCKN ********931, Saved Card ****-****-****-4156"
2026-06-02T20:38:26.118706+00:00,Node-1,e94310aa-4e09-46b7-b1b6-4a1fdc0acde5,FATAL,Access,"Unauthorized access attempt. Account: m***@yahoo.com. Profile data accessed: TCKN ********469, Saved Card ****-****-****-3282"
2026-06-02T20:38:26.143256+00:00,Node-1,ff317991-4464-4c3d-aab2-b95787e5b175,FATAL,Access,"Unauthorized access attempt. Account: k***@exchange.local. Profile data accessed: TCKN ********499, Saved Card ****-****-****-8092"
2026-06-02T20:38:26.216562+00:00,Node-1,1205fd26-56db-47aa-8d43-ed89a00bc54e,FATAL,Access,"Unauthorized access attempt. Account: s***@exchange.local. Profile data accessed: TCKN ********650, Saved Card ****-****-****-1690"
2026-06-02T20:38:26.224311+00:00,Node-1,0b3727ae-a6f9-4b11-8046-95f5998504e8,ERROR,Access,"Unauthorized access attempt. Account: e***@exchange.local. Profile data accessed: TCKN ********925, Saved Card ****-****-****-3251"
2026-06-02T20:38:26.246584+00:00,Node-1,c9591375-0149-4dd1-a987-a2bbc7319d2a,ERROR,Access,"Unauthorized access attempt. Account: d***@exchange.local. Profile data accessed: TCKN ********716, Saved Card ****-****-****-9297"
2026-06-02T20:38:26.303525+00:00,Node-1,d84d8651-31ea-4436-b4a1-87da5a05c7c5,ERROR,Access,"Unauthorized access attempt. Account: v***@exchange.local. Profile data accessed: TCKN ********383, Saved Card ****-****-****-7758"
2026-06-02T20:38:26.311805+00:00,Node-1,c613377f-7b00-4ced-b6ea-13a572097737,FATAL,Access,"Unauthorized access attempt. Account: g***@hotmail.com. Profile data accessed: TCKN ********003, Saved Card ****-****-****-0975"
2026-06-02T20:38:26.331191+00:00,Node-1,a5dc5f3e-15b2-4821-aed2-46a1ca21162b,ERROR,Access,"Unauthorized access attempt. Account: o***@gmail.com. Profile data accessed: TCKN ********381, Saved Card ****-****-****-0147"
2026-06-02T20:38:26.361172+00:00,Node-1,2eec0430-37f7-4b3f-bc1c-0007d4248dcf,ERROR,Access,"Unauthorized access attempt. Account: y***@yahoo.com. Profile data accessed: TCKN ********672, Saved Card ****-****-****-9005"
2026-06-02T20:38:26.382206+00:00,Node-1,f21db1a3-2f98-4fe4-ac07-d9de977e8bb3,FATAL,Access,"Unauthorized access attempt. Account: r***@exchange.local. Profile data accessed: TCKN ********544, Saved Card ****-****-****-6810"
2026-06-02T20:38:26.395158+00:00,Node-1,b18d65cf-a4b9-49c8-ac01-0dd5b175c9f7,ERROR,Access,"Unauthorized access attempt. Account: j***@hotmail.com. Profile data accessed: TCKN ********312, Saved Card ****-****-****-6496"
2026-06-02T20:38:26.410752+00:00,Node-1,510af7cc-a22d-4836-b5ee-a898ff01f891,FATAL,Access,"Unauthorized access attempt. Account: k***@yahoo.com. Profile data accessed: TCKN ********663, Saved Card ****-****-****-8196"
2026-06-02T20:38:26.451727+00:00,Node-1,e0272de9-caad-4902-9779-3c6ae4d0081b,FATAL,Access,"Unauthorized access attempt. Account: n***@exchange.local. Profile data accessed: TCKN ********429, Saved Card ****-****-****-4209"
2026-06-02T20:38:26.459761+00:00,Node-1,b9ad2c26-843a-4ff6-94c7-b494a697c36e,FATAL,Access,"Unauthorized access attempt. Account: b***@yahoo.com. Profile data accessed: TCKN ********360, Saved Card ****-****-****-0358"
2026-06-02T20:38:26.491127+00:00,Node-1,46be0fbc-d363-4157-a9ee-25a556047550,ERROR,Access,"Unauthorized access attempt. Account: i***@yahoo.com. Profile data accessed: TCKN ********289, Saved Card ****-****-****-7039"
2026-06-02T20:38:26.538227+00:00,Node-1,6f9aaebd-f14d-4a96-94b8-8452d3744a1a,ERROR,Access,"Unauthorized access attempt. Account: c***@exchange.local. Profile data accessed: TCKN ********465, Saved Card ****-****-****-6516"
2026-06-02T20:38:26.583697+00:00,Node-1,d68a9037-bdcb-4eb5-890b-7cb99ed2186d,FATAL,Access,"Unauthorized access attempt. Account: p***@hotmail.com. Profile data accessed: TCKN ********564, Saved Card ****-****-****-0262"
2026-06-02T20:38:26.598201+00:00,Node-1,67efa07d-7cfe-47a2-8c1d-97840fccc692,FATAL,Access,"Unauthorized access attempt. Account: r***@gmail.com. Profile data accessed: TCKN ********218, Saved Card ****-****-****-3407"
2026-06-02T20:38:26.640404+00:00,Node-1,cb4b023a-7db2-4cd7-925e-8adc93d7b47b,FATAL,Access,"Unauthorized access attempt. Account: k***@yahoo.com. Profile data accessed: TCKN ********977, Saved Card ****-****-****-1507"
2026-06-02T20:38:26.654718+00:00,Node-1,cbcc3132-0f11-4914-a500-df2ad76942a6,FATAL,Access,"Unauthorized access attempt. Account: p***@hotmail.com. Profile data accessed: TCKN ********809, Saved Card ****-****-****-5215"
2026-06-02T20:38:26.712184+00:00,Node-1,469d602c-cf98-4c62-8ea3-e1eb07ccd0e2,ERROR,Access,"Unauthorized access attempt. Account: i***@exchange.local. Profile data accessed: TCKN ********466, Saved Card ****-****-****-0435"
2026-06-02T20:38:26.757711+00:00,Node-1,3bc69940-0baf-4bde-9a5a-2ee6d1bf754f,FATAL,Access,"Unauthorized access attempt. Account: q***@gmail.com. Profile data accessed: TCKN ********157, Saved Card ****-****-****-0264"
2026-06-02T20:38:26.852649+00:00,Node-1,4d83fe53-0d1f-4650-8a2c-9b3b2e07d2d8,FATAL,Access,"Unauthorized access attempt. Account: x***@gmail.com. Profile data accessed: TCKN ********830, Saved Card ****-****-****-0133"
2026-06-02T20:38:26.985809+00:00,Node-1,d8fa87da-a923-4d3f-ba49-492a263f258a,FATAL,Access,"Unauthorized access attempt. Account: t***@gmail.com. Profile data accessed: TCKN ********464, Saved Card ****-****-****-9156"
2026-06-02T20:38:27.007034+00:00,Node-1,92396139-d9e1-481a-8c20-230fb2b1a357,ERROR,Access,"Unauthorized access attempt. Account: w***@yahoo.com. Profile data accessed: TCKN ********630, Saved Card ****-****-****-4332"
2026-06-02T20:38:27.035793+00:00,Node-1,d23fd94a-5d9f-4d7f-a546-b7781cccbb3d,FATAL,Access,"Unauthorized access attempt. Account: g***@gmail.com. Profile data accessed: TCKN ********768, Saved Card ****-****-****-0165"
2026-06-02T20:38:27.043874+00:00,Node-1,639ba070-029c-4ce6-9cbc-dba3b215d406,FATAL,Access,"Unauthorized access attempt. Account: t***@exchange.local. Profile data accessed: TCKN ********991, Saved Card ****-****-****-6665"
2026-06-02T20:38:27.085971+00:00,Node-1,35fcd4e8-fcc6-487e-9280-660f480395ab,ERROR,Access,"Unauthorized access attempt. Account: o***@gmail.com. Profile data accessed: TCKN ********854, Saved Card ****-****-****-6324"
2026-06-02T20:38:27.117799+00:00,Node-1,c4b48ba6-7cc2-48c7-a04f-d1b07c055945,FATAL,Access,"Unauthorized access attempt. Account: e***@gmail.com. Profile data accessed: TCKN ********387, Saved Card ****-****-****-6243"
2026-06-02T20:38:27.160797+00:00,Node-1,1827c6ae-ed86-4555-aad3-fabe2733f33e,ERROR,Access,"Unauthorized access attempt. Account: p***@gmail.com. Profile data accessed: TCKN ********350, Saved Card ****-****-****-2758"
2026-06-02T20:38:27.224083+00:00,Node-1,4382f559-3122-42a6-b472-43ba80aef6c1,FATAL,Access,"Unauthorized access attempt. Account: e***@gmail.com. Profile data accessed: TCKN ********234, Saved Card ****-****-****-9952"
2026-06-02T20:38:27.234872+00:00,Node-1,0da72b24-2ba7-4ffd-88a7-1c683d4c6bd1,ERROR,Access,"Unauthorized access attempt. Account: o***@exchange.local. Profile data accessed: TCKN ********091, Saved Card ****-****-****-9628"
2026-06-02T20:38:27.260910+00:00,Node-1,67802179-a687-4ffc-af8d-b53c9a9ac498,FATAL,Access,"Unauthorized access attempt. Account: d***@yahoo.com. Profile data accessed: TCKN ********344, Saved Card ****-****-****-7587"
2026-06-02T20:38:27.278185+00:00,Node-1,61c2e3f3-6953-40a1-97d3-4085d0128d2d,ERROR,Access,"Unauthorized access attempt. Account: w***@exchange.local. Profile data accessed: TCKN ********863, Saved Card ****-****-****-5828"
2026-06-02T20:38:27.304603+00:00,Node-1,3032652d-3c3c-4eea-993d-be3fe1ce8b77,FATAL,Access,"Unauthorized access attempt. Account: w***@gmail.com. Profile data accessed: TCKN ********762, Saved Card ****-****-****-0968"
2026-06-02T20:38:27.360209+00:00,Node-1,1ed10a88-ffea-4102-a453-2e51c2238c18,ERROR,Access,"Unauthorized access attempt. Account: s***@gmail.com. Profile data accessed: TCKN ********410, Saved Card ****-****-****-0373"
2026-06-02T20:38:27.402371+00:00,Node-1,6bed50e5-6896-422e-9486-5a09308e2e67,ERROR,Access,"Unauthorized access attempt. Account: v***@hotmail.com. Profile data accessed: TCKN ********961, Saved Card ****-****-****-1273"
